customer_id,signup_date,tenure_months,age,region,plan,contract_type,monthly_charges,discount_pct,auto_pay,support_tickets,late_payments,usage_hours_month,satisfaction_score,last_login,total_charges,churn
CUST00903,2023-03-23,33,52,East,Standard,Quarterly,1170.12,0.05,Yes,2,1,10.6,3.6,2025-12-17 15:47:39.513056387,39662.6,No
CUST00904,2023-05-14,31,34,West,Standard,Monthly,1234.09,0.0,Yes,2,1,26.2,3.9,2025-12-21 15:32:39.489157401,38564.03,No
CUST00905,2024-09-15,15,18,South,Basic,Monthly,686.16,0.1,Yes,2,1,15.2,4.1,2025-11-29 04:36:57.190339150,10020.37,Yes
CUST00906,2024-03-19,21,47,East,Premium,Monthly,1997.16,0.0,Yes,3,1,17.6,5.0,2025-12-02 17:33:53.877744009,43383.41,No
CUST00907,2024-11-09,13,44,Central,Standard,Monthly,1290.56,0.0,No,0,0,17.8,4.4,2025-11-26 09:43:33.503421813,16499.53,Yes
CUST00908,2025-05-13,7,32,South,Standard,Monthly,1286.04,0.0,Yes,1,1,5.2,4.2,2025-12-22 04:14:28.292483219,8179.52,No
CUST00909,2023-02-20,34,18,West,Standard,Quarterly,1165.94,0.15,Yes,7,1,25.5,3.9,2025-12-24 15:52:11.001812195,40769.37,No
CUST00910,2023-05-23,31,46,South,Premium,Quarterly,1991.06,0.0,Yes,3,0,26.3,2.7,2025-12-16 08:05:21.166070468,60323.67,No
CUST00911,2024-05-17,19,33,South,Basic,Annual,865.96,0.0,No,2,0,16.2,3.2,2025-12-24 04:35:53.147396444,15640.86,No
CUST00912,2023-05-01,32,36,South,Premium,Monthly,1743.06,0.0,Yes,2,0,24.5,3.9,2025-12-19 04:54:51.807450972,57273.66,No
CUST00913,2024-12-22,12,18,Central,Basic,Monthly,602.08,0.0,Yes,1,0,36.6,4.8,2025-12-26 07:37:01.176927408,7638.63,No
CUST00914,2024-04-15,20,26,Central,Basic,Monthly,793.19,0.1,No,5,0,26.8,1.9,2025-12-12 15:27:10.614682351,16202.16,No
CUST00915,2024-02-05,22,49,East,Basic,Quarterly,755.39,0.0,No,1,1,27.3,4.2,2025-12-27 00:01:26.231682605,16257.27,No
CUST00916,2025-05-30,7,25,East,Standard,Annual,1276.51,0.0,Yes,7,1,11.0,2.8,2025-12-26 20:49:57.909391879,9651.13,No
CUST00917,2025-02-12,10,40,South,Standard,Quarterly,1270.91,0.0,No,3,0,30.8,3.4,2025-12-28 04:54:23.133564882,13130.31,No
CUST00918,2025-05-31,7,33,East,Standard,Quarterly,1378.28,0.15,No,6,0,9.3,4.9,2025-12-10 14:36:52.369629613,8723.12,No
CUST00919,2024-02-28,22,35,East,Premium,Monthly,2102.7,0.0,No,3,1,16.2,2.3,2025-12-21 02:59:32.829832513,48343.79,No
CUST00920,2023-05-05,31,41,East,Standard,Monthly,1331.43,0.0,No,1,2,21.4,4.7,2025-11-25 13:59:58.728634789,41522.84,Yes
CUST00921,2025-05-02,7,26,North,Premium,Quarterly,1943.05,0.0,Yes,2,1,25.7,2.1,2025-12-24 13:05:38.166054087,13782.73,No
CUST00922,2023-05-05,31,36,North,Basic,Annual,618.23,0.05,Yes,4,2,42.5,3.8,2025-12-06 12:52:39.045276106,19052.49,No
CUST00923,2025-06-17,6,35,West,Standard,Annual,1238.1,0.05,Yes,3,3,42.0,3.0,2025-12-14 20:55:46.993137546,8223.93,No
CUST00924,2023-01-23,35,27,South,Standard,Monthly,1230.91,0.1,Yes,3,1,27.7,3.8,2025-12-15 12:32:30.075411506,43158.04,No
CUST00925,2024-01-24,23,37,South,Standard,Annual,1248.67,0.05,Yes,2,1,26.5,4.2,2025-12-27 08:34:46.728448773,29328.81,No
CUST00926,2025-01-20,11,31,South,Standard,Monthly,1311.84,0.0,No,2,0,18.5,4.3,2025-11-28 01:20:34.318436828,14337.28,No
CUST00927,2023-08-14,28,22,Central,Standard,Quarterly,1437.98,0.1,Yes,3,0,22.0,3.9,2025-12-10 17:21:48.887666920,41494.18,No
CUST00928,2025-05-21,7,50,North,Standard,Quarterly,1258.34,0.1,No,2,0,23.5,3.8,2025-12-30 00:00:00.000000000,7773.08,No
CUST00929,2024-07-17,17,43,West,Basic,Monthly,781.64,0.0,Yes,1,1,25.1,2.7,2025-12-11 22:06:35.756756473,13687.6,No
CUST00930,2023-12-19,24,32,North,Basic,Annual,673.54,0.15,Yes,3,0,26.2,4.2,2025-12-10 21:12:02.120560031,16053.72,No
CUST00931,2024-04-17,20,39,South,Standard,Monthly,1343.4,0.0,No,4,2,33.8,4.0,2025-12-04 15:09:32.523093363,26322.04,Yes
CUST00932,2024-11-20,13,19,North,Premium,Monthly,1903.71,0.05,Yes,0,2,26.6,4.3,2025-12-08 07:50:00.946487507,25410.18,Yes
CUST00933,2025-04-02,8,33,North,Standard,Monthly,948.72,0.0,Yes,5,0,36.5,3.5,2025-12-30 00:00:00.000000000,7778.85,No
CUST00934,2025-06-25,6,36,East,Basic,Monthly,599.57,0.0,Yes,3,1,31.2,4.4,2025-12-13 19:56:43.131203244,3856.73,No
CUST00935,2023-01-17,35,38,North,Premium,Annual,1999.02,0.0,Yes,1,1,35.9,4.5,2025-12-11 13:26:12.030952808,70338.55,Yes
CUST00936,2024-03-01,22,23,West,Standard,Monthly,1219.63,0.05,Yes,2,1,15.7,3.5,2025-12-18 01:11:41.001649507,26647.55,No
CUST00937,2024-04-25,20,33,North,Standard,Monthly,1245.72,0.0,Yes,2,1,18.3,2.5,2025-12-30 00:00:00.000000000,24124.01,No
CUST00938,2024-01-11,23,37,East,Standard,Monthly,1232.47,0.05,No,4,1,25.8,2.8,2025-12-21 12:06:55.628260949,28986.57,No
CUST00939,2024-09-19,15,24,East,Premium,Monthly,2054.5,0.05,Yes,3,0,13.2,3.7,2025-12-30 00:00:00.000000000,29653.18,No
CUST00940,2023-10-27,26,53,Central,Standard,Monthly,1018.96,0.0,No,0,1,18.8,3.7,2025-12-21 23:57:04.328285712,27475.6,No
CUST00941,2024-03-18,21,29,West,Premium,Annual,2120.57,0.0,No,3,0,10.2,4.4,2025-12-14 10:11:31.841992084,44620.02,No
CUST00942,2024-10-21,14,18,East,Standard,Annual,1130.5,0.0,No,2,1,49.6,3.5,2025-12-11 16:27:55.347548092,16538.67,No
CUST00943,2025-02-25,10,30,South,Standard,Annual,1399.09,0.0,Yes,3,0,29.9,4.7,2025-12-30 00:00:00.000000000,14072.94,No
CUST00944,2024-12-23,12,47,West,Basic,Quarterly,580.79,0.0,Yes,5,0,16.8,2.2,2025-12-25 21:39:27.812042252,6936.06,No
CUST00945,2024-03-17,21,18,Central,Premium,Monthly,1528.47,0.0,Yes,2,0,21.9,4.2,2025-12-30 00:00:00.000000000,31233.48,No
CUST00946,2023-01-01,35,52,North,Premium,Annual,1596.94,0.0,Yes,4,0,31.9,2.2,2025-12-23 12:58:23.971025635,54910.38,No
CUST00947,2024-06-08,18,43,North,Premium,Monthly,2053.25,0.0,No,1,0,29.9,2.2,2025-11-29 07:51:01.322364984,35069.67,Yes
CUST00948,2023-02-15,34,36,North,Standard,Monthly,1081.18,0.0,Yes,2,1,7.8,3.3,2025-12-27 10:55:02.018054848,35753.65,No
CUST00949,2023-10-05,26,37,North,Basic,Quarterly,704.61,0.15,Yes,4,2,36.3,3.4,2025-12-14 02:02:24.943710714,18822.74,No
CUST00950,2025-02-23,10,49,East,Basic,Annual,759.08,0.0,No,1,1,28.7,4.4,2025-12-21 02:49:04.773189219,7189.29,No
CUST00951,2023-06-24,30,24,South,Basic,Monthly,500.9,0.0,Yes,3,1,29.7,3.1,2025-12-17 12:56:57.602942702,14934.28,No
CUST00952,2024-04-20,20,31,North,Standard,Monthly,1257.57,0.05,No,5,2,17.4,1.4,2025-12-28 09:19:12.857052263,24722.29,No
CUST00953,2024-04-11,20,29,North,Basic,Quarterly,730.16,0.0,No,1,1,20.9,3.8,2025-12-19 08:33:34.596348619,14372.49,No
CUST00954,2023-09-29,27,40,East,Premium,Monthly,1676.48,0.0,No,4,0,21.1,3.2,2025-12-12 16:57:30.035755697,46181.86,No
CUST00955,2023-12-29,24,28,West,Premium,Annual,1887.72,0.0,No,2,1,28.8,4.2,2025-12-21 13:43:03.293895104,45510.38,No
CUST00956,2023-09-08,27,29,North,Basic,Monthly,679.94,0.0,Yes,2,0,27.5,3.6,2025-12-30 00:00:00.000000000,18592.36,No
CUST00957,2024-02-08,22,31,East,Standard,Quarterly,1255.94,0.0,No,3,2,13.5,3.8,2025-12-21 05:31:49.308070481,27106.93,No
CUST00958,2024-12-15,12,37,North,Standard,Monthly,1111.25,0.1,Yes,2,0,38.7,2.9,2025-12-20 15:53:06.957575590,14176.55,No
CUST00959,2024-05-06,19,42,West,Basic,Monthly,623.36,0.0,Yes,1,1,55.9,4.3,2025-12-14 05:55:05.583284478,12285.92,No
CUST00960,2024-08-24,16,26,South,Basic,Monthly,725.14,0.0,Yes,1,0,21.0,3.8,2025-12-16 19:23:48.880247024,12300.46,No
CUST00961,2025-04-12,8,34,Central,Standard,Annual,1164.7,0.0,No,1,0,37.6,3.2,2025-12-27 01:19:41.538700117,9125.16,No
CUST00962,2024-08-23,16,34,Central,Basic,Monthly,647.0,0.0,No,4,1,22.1,2.4,2025-12-08 08:38:29.610522785,9713.58,No
CUST00963,2024-06-28,18,40,Central,Basic,Quarterly,533.88,0.15,Yes,3,0,22.7,3.3,2025-12-28 20:03:12.858500886,9180.51,No
CUST00964,2024-07-05,17,49,South,Standard,Annual,1511.46,0.05,Yes,2,0,38.8,3.7,2025-12-30 00:00:00.000000000,25314.92,No
CUST00965,2024-11-19,13,28,North,Basic,Annual,797.24,0.0,Yes,3,0,48.0,3.3,2025-12-27 00:35:10.995670093,10839.52,No
CUST00966,2024-02-26,22,26,West,Standard,Annual,1243.42,0.0,No,3,2,24.2,3.8,2025-12-26 22:24:41.345360139,27307.71,No
CUST00967,2024-09-26,15,31,North,Standard,Monthly,1382.89,0.0,No,2,0,22.2,3.7,2025-12-07 11:54:50.175501959,19721.32,No
CUST00968,2023-02-09,34,34,Central,Basic,Annual,560.15,0.0,Yes,1,2,27.8,3.2,2025-12-16 20:55:49.601697056,19392.39,No
CUST00969,2025-06-29,6,44,South,Basic,Monthly,585.85,0.0,No,3,0,22.3,2.1,2025-12-02 01:27:11.506995807,3988.64,Yes
CUST00970,2024-06-23,18,33,North,Basic,Monthly,742.27,0.0,Yes,4,0,23.7,3.5,2025-12-26 20:26:17.882657748,12869.1,No
CUST00971,2024-03-11,21,42,West,Basic,Monthly,706.17,0.0,Yes,3,0,15.0,3.0,2025-12-18 16:04:21.625100372,14509.03,No
CUST00972,2025-01-23,11,36,North,Basic,Quarterly,940.18,0.1,No,4,2,39.6,3.7,2025-12-02 17:44:33.114826030,9846.22,Yes
CUST00973,2025-01-22,11,50,Central,Premium,Annual,2097.13,0.1,Yes,2,2,20.7,3.5,2025-12-30 00:00:00.000000000,25000.69,No
CUST00974,2025-02-09,10,37,East,Standard,Quarterly,1258.57,0.0,No,3,0,19.6,3.1,2025-12-11 23:05:14.080660224,13758.04,No
CUST00975,2024-05-17,19,50,Central,Basic,Monthly,738.41,0.05,No,6,1,15.9,2.8,2025-12-17 03:01:26.714456377,13750.28,No
CUST00976,2023-07-29,29,45,Central,Standard,Monthly,1302.09,0.05,Yes,2,0,33.7,3.2,2025-12-14 20:53:57.705552577,37102.98,No
CUST00977,2024-11-27,13,21,North,Standard,Quarterly,1124.53,0.0,No,1,1,11.4,3.1,2025-12-19 09:06:54.698807688,14715.75,No
CUST00978,2024-10-03,14,34,South,Standard,Annual,1097.4,0.0,Yes,1,0,11.1,3.1,2025-12-24 16:13:54.120514760,15964.43,No
CUST00979,2024-05-09,19,29,East,Basic,Monthly,747.85,0.0,No,1,1,11.9,4.0,2025-12-02 03:02:55.932454793,14175.49,Yes
CUST00980,2025-04-14,8,28,Central,Basic,Annual,756.4,0.0,No,4,1,20.8,4.5,2025-12-26 14:11:25.348575040,6417.03,No
CUST00981,2023-08-31,28,36,Central,Basic,Monthly,621.75,0.15,Yes,3,0,34.1,3.1,2025-12-14 03:33:49.664831654,17103.28,No
CUST00982,2023-01-31,34,23,East,Premium,Monthly,1701.95,0.0,Yes,2,1,10.5,1.8,2025-12-28 12:52:23.928885025,56271.33,No
CUST00983,2023-11-26,25,41,West,Standard,Monthly,1246.69,0.05,Yes,2,0,19.8,3.0,2025-12-07 21:36:37.707505042,31907.8,No
CUST00984,2023-08-04,28,53,West,Basic,Quarterly,680.21,0.1,No,1,0,32.9,4.4,2025-12-02 23:25:29.340689941,18458.29,No
CUST00985,2025-01-22,11,53,South,Premium,Quarterly,2279.1,0.15,No,1,2,41.6,2.7,2025-12-12 15:31:25.308258799,26133.96,No
CUST00986,2025-04-16,8,37,West,Basic,Quarterly,589.77,0.1,Yes,2,0,41.9,4.3,2025-12-23 06:02:03.553508061,4427.5,No
CUST00987,2023-10-29,26,41,North,Premium,Quarterly,2033.59,0.0,No,1,1,19.4,2.3,2025-12-30 00:00:00.000000000,51132.68,No
CUST00988,2025-03-23,9,27,Central,Standard,Annual,1320.8,0.05,Yes,3,2,44.7,3.8,2025-12-12 19:51:47.743184961,11145.82,No
CUST00989,2024-09-04,15,39,North,Standard,Annual,1511.65,0.0,No,2,0,33.1,3.4,2025-12-24 17:19:04.429622128,23576.58,No
CUST00990,2023-03-22,33,30,North,Basic,Annual,712.39,0.05,Yes,3,1,24.7,3.2,2025-12-07 06:46:20.605354704,22913.01,No
CUST00991,2023-03-11,33,33,Central,Standard,Quarterly,953.41,0.05,No,3,0,28.3,4.8,2025-12-30 00:00:00.000000000,30822.57,No
CUST00992,2024-11-23,13,36,North,Basic,Monthly,649.55,0.0,Yes,2,1,22.7,4.6,2025-11-30 02:29:27.034665623,9015.91,Yes
CUST00993,2024-11-10,13,40,North,Basic,Monthly,722.87,0.0,Yes,1,0,27.8,4.3,2025-12-09 01:27:01.308590168,8711.46,Yes
CUST00994,2025-01-19,11,33,East,Basic,Monthly,511.53,0.1,No,1,1,32.6,4.2,2025-12-23 02:12:01.193818560,5237.39,No
CUST00995,2024-03-25,21,50,North,Basic,Annual,673.8,0.0,No,1,0,26.8,4.7,2025-12-24 08:14:26.276002366,13658.82,No
CUST00996,2023-08-07,28,31,East,Basic,Monthly,680.88,0.1,Yes,3,1,7.8,4.3,2025-12-29 21:28:59.346560266,18981.61,No
CUST00997,2023-12-19,24,44,South,Premium,Quarterly,1732.09,0.1,Yes,2,1,34.0,3.4,2025-12-08 16:30:37.302380574,41250.29,No
CUST00998,2025-03-26,9,38,Central,Standard,Annual,1329.71,0.0,Yes,0,1,17.5,3.4,2025-12-15 16:27:19.772719232,12309.56,No
CUST00999,2025-02-01,10,32,East,Basic,Monthly,835.05,0.1,No,3,2,31.7,2.4,2025-12-30 00:00:00.000000000,8662.53,No
CUST01000,2024-10-01,14,46,Central,Basic,Monthly,736.14,0.05,Yes,1,0,34.3,2.6,2025-12-11 19:17:45.977147466,10275.87,No
CUST01001,2024-08-12,16,38,East,Basic,Monthly,713.9,0.05,Yes,2,0,33.1,1.3,2025-12-25 05:48:57.729693733,11363.25,No
CUST01002,2024-04-04,20,28,Central,Basic,Monthly,656.91,0.0,Yes,3,1,8.7,3.8,2025-12-19 07:20:41.395368604,13097.56,No
CUST01003,2023-10-23,26,43,Central,Basic,Monthly,897.27,0.05,Yes,3,0,35.4,3.0,2025-12-15 16:45:20.992398449,23823.04,No
CUST01004,2025-06-26,6,27,Central,Basic,Monthly,715.36,0.0,Yes,1,1,36.2,4.5,2025-12-30 00:00:00.000000000,4537.39,No
CUST01005,2025-05-15,7,36,West,Standard,Monthly,1336.76,0.05,Yes,0,1,22.0,1.9,2025-12-21 04:50:28.499732074,10309.06,No
CUST01006,2025-03-16,9,23,West,Standard,Monthly,1159.5,0.15,Yes,4,1,19.0,2.3,2025-12-08 08:18:13.046482250,10397.91,No
CUST01007,2023-11-07,25,39,West,Premium,Monthly,2065.2,0.0,No,4,0,25.4,3.0,2025-12-12 13:05:56.475718043,49895.91,No
CUST01008,2024-08-23,16,18,West,Premium,Annual,1871.47,0.0,Yes,1,1,18.2,3.1,2025-12-18 16:30:25.103345697,28579.2,No
CUST01009,2024-02-27,22,23,East,Basic,Monthly,833.33,0.0,Yes,2,0,26.7,3.9,2025-12-19 09:50:31.727393296,18812.08,No
CUST01010,2023-05-02,31,30,East,Standard,Monthly,1113.72,0.05,No,3,1,30.8,5.0,2025-12-30 00:00:00.000000000,33474.1,No
CUST01011,2023-11-04,25,39,East,Standard,Monthly,1152.75,0.1,No,2,0,17.3,3.0,2025-12-19 20:45:11.573301831,29367.57,No
CUST01012,2024-04-21,20,25,East,Basic,Monthly,635.58,0.15,Yes,2,0,17.7,4.6,2025-12-20 01:39:45.592016418,12993.6,No
CUST01013,2025-04-30,8,46,Central,Premium,Monthly,1926.01,0.0,Yes,2,1,27.0,3.9,2025-12-30 00:00:00.000000000,14032.66,No
CUST01014,2023-04-23,32,32,East,Premium,Monthly,1786.41,0.05,No,1,3,17.4,2.4,2025-12-30 00:00:00.000000000,58710.55,No
CUST01015,2024-10-03,14,31,South,Basic,Monthly,595.77,0.05,Yes,0,1,25.4,3.0,2025-11-19 05:09:51.359693861,7979.77,Yes
CUST01016,2024-03-04,21,18,Central,Premium,Monthly,1949.39,0.0,Yes,4,0,31.4,2.5,2025-12-14 07:17:17.289824836,41779.25,No
CUST01017,2025-04-22,8,44,East,Premium,Quarterly,1580.74,0.1,Yes,1,2,43.1,1.4,2025-12-30 00:00:00.000000000,12683.89,No
CUST01018,2023-07-22,29,29,Central,Standard,Monthly,1081.41,0.0,No,2,1,30.3,3.9,2025-12-10 03:00:30.787459327,31665.51,No
CUST01019,2024-07-14,17,31,West,Basic,Annual,632.77,0.05,Yes,1,0,14.0,2.5,2025-12-09 03:40:14.157398240,11014.66,No
CUST01020,2023-12-27,24,38,North,Standard,Monthly,1108.03,0.0,No,3,0,25.8,2.2,2025-12-17 11:47:42.927164402,26501.81,No
CUST01021,2023-01-03,35,45,West,Standard,Monthly,1380.38,0.0,Yes,4,0,24.6,4.6,2025-12-15 17:59:49.517965747,46950.23,No
CUST01022,2025-03-10,9,34,North,Standard,Monthly,1270.16,0.0,Yes,0,2,37.0,2.4,2025-12-24 00:25:29.792331031,12084.97,No
CUST01023,2023-06-09,30,45,West,Standard,Monthly,1159.42,0.0,Yes,2,1,8.4,3.6,2025-12-12 07:13:59.582975022,34839.8,No
CUST01024,2024-03-09,21,35,South,Premium,Quarterly,1910.94,0.0,Yes,4,0,12.9,2.7,2025-12-17 23:39:07.819579800,41113.04,No
CUST01025,2024-06-11,18,31,East,Basic,Quarterly,613.66,0.0,Yes,2,0,37.2,1.9,2025-12-27 09:55:33.631902325,11134.07,No
CUST01026,2024-11-16,13,38,South,Standard,Annual,1402.19,0.0,No,1,1,34.4,3.2,2025-12-12 17:59:56.011669504,16885.58,No
CUST01027,2025-01-31,10,55,North,Standard,Monthly,1361.83,0.1,Yes,2,1,40.3,3.4,2025-12-08 23:30:18.937784235,12680.93,Yes
CUST01028,2025-06-21,6,41,West,Standard,Monthly,1168.02,0.0,No,2,0,28.5,2.8,2025-12-24 01:54:36.128175149,7345.9,No
CUST01029,2024-05-20,19,28,Central,Basic,Monthly,696.24,0.0,Yes,1,1,35.6,3.9,2025-12-28 19:28:06.489998743,12622.01,No
CUST01030,2024-08-19,16,42,North,Basic,Quarterly,635.96,0.0,Yes,2,0,39.2,3.2,2025-12-20 09:20:44.463939977,10802.72,No
CUST01031,2024-10-24,14,43,Central,Basic,Quarterly,586.21,0.0,Yes,0,1,28.7,2.4,2025-11-26 23:21:19.164217225,8285.33,Yes
CUST01032,2025-06-23,6,32,South,Basic,Quarterly,790.54,0.1,Yes,0,1,23.2,4.9,2025-12-15 13:33:16.950605285,4025.25,No
CUST01033,2024-06-27,18,40,Central,Standard,Monthly,1400.67,0.1,Yes,4,1,22.9,3.3,2025-12-16 00:31:23.419643342,24587.77,No
CUST01034,2024-03-31,21,39,Central,Basic,Monthly,651.43,0.05,No,0,0,17.9,2.3,2025-12-10 23:13:38.570276822,14143.82,No
CUST01035,2023-10-26,26,21,East,Basic,Monthly,564.53,0.0,No,3,2,36.1,3.3,2025-12-17 16:29:59.566687723,14417.77,No
CUST01036,2025-04-21,8,44,Central,Basic,Monthly,749.99,0.0,Yes,6,1,39.8,2.6,2025-12-23 02:42:17.575485936,6438.98,No
CUST01037,2025-05-09,7,20,Central,Standard,Monthly,1292.53,0.0,Yes,1,0,17.2,3.5,2025-12-14 17:06:34.420951253,8592.46,No
CUST01038,2023-12-24,24,41,West,Basic,Quarterly,716.64,0.1,Yes,1,1,34.8,2.1,2025-12-16 13:53:18.930950889,17730.31,No
CUST01039,2023-11-11,25,27,East,Standard,Monthly,1189.81,0.0,Yes,5,0,41.9,3.2,2025-12-10 22:26:15.475499875,28623.56,No
CUST01040,2025-04-20,8,30,North,Standard,Annual,1127.29,0.1,No,5,1,27.7,4.3,2025-11-26 06:12:43.598407539,9679.36,No
CUST01041,2024-02-27,22,35,North,Basic,Monthly,757.16,0.05,Yes,4,1,28.7,3.2,2025-12-15 17:41:02.877290964,16384.08,No
CUST01042,2023-06-27,30,31,West,Standard,Quarterly,1273.25,0.1,No,3,1,18.9,3.2,2025-12-13 14:57:52.308278387,39085.46,No
CUST01043,2025-01-20,11,40,South,Basic,Quarterly,758.57,0.1,Yes,3,2,29.2,3.6,2025-12-16 05:57:08.393895867,8774.99,No
CUST01044,2024-01-20,23,39,East,Standard,Monthly,1308.14,0.05,Yes,2,1,30.6,2.6,2025-12-16 06:41:51.371686994,31320.18,No
CUST01045,2025-03-10,9,53,North,Premium,Monthly,2019.54,0.0,Yes,1,2,38.2,3.1,2025-12-16 01:17:10.959412025,17134.84,Yes
CUST01046,2025-03-02,9,29,Central,Standard,Monthly,1167.22,0.0,Yes,4,0,37.2,2.9,2025-11-29 02:28:15.348170652,10386.53,Yes
CUST01047,2024-08-31,15,33,South,Basic,Monthly,844.07,0.0,Yes,1,0,39.7,3.4,2025-12-22 03:20:59.136331644,12490.73,No
CUST01048,2023-01-08,35,38,West,Standard,Quarterly,1156.78,0.05,Yes,1,1,29.8,3.2,2025-12-18 21:16:12.432361999,40378.17,No
CUST01049,2023-09-14,27,30,East,Premium,Quarterly,1930.97,0.1,Yes,2,2,20.7,4.7,2025-12-28 08:05:39.532716667,52665.3,No
CUST01050,2023-11-12,25,26,Central,Standard,Annual,846.35,0.0,Yes,1,1,12.4,3.4,2025-12-14 04:46:31.400628143,21880.73,No
CUST01051,2023-06-08,30,32,East,Basic,Quarterly,737.96,0.0,Yes,4,1,30.1,3.4,2025-12-29 19:22:42.331572385,21621.42,No
CUST01052,2024-04-28,20,35,South,Standard,Annual,1281.3,0.0,Yes,0,0,26.5,3.6,2025-12-06 09:40:43.249328268,25112.09,No
CUST01053,2023-09-08,27,56,South,Basic,Annual,649.05,0.0,Yes,4,0,5.4,4.3,2025-11-30 12:53:45.252856807,17325.62,No
CUST01054,2024-02-09,22,18,East,Standard,Annual,1125.3,0.0,No,3,1,26.2,3.7,2025-12-05 09:16:58.317623775,25676.67,No
CUST01055,2023-07-12,29,33,Central,Premium,Monthly,1930.12,0.0,Yes,2,2,21.2,4.5,2025-12-20 08:18:08.534215250,54213.51,No
CUST01056,2025-04-07,8,20,Central,Standard,Quarterly,1392.41,0.05,Yes,0,0,24.4,3.5,2025-12-14 07:37:46.591382062,11934.42,No
CUST01057,2025-01-14,11,56,North,Basic,Monthly,679.92,0.0,No,1,1,21.6,4.1,2025-12-09 21:59:50.536890108,8139.61,Yes
CUST01058,2024-05-17,19,32,South,Standard,Monthly,1129.78,0.0,Yes,4,0,22.5,3.4,2025-12-15 19:25:50.033885330,20441.19,No
CUST01059,2025-02-09,10,43,West,Standard,Monthly,1276.03,0.05,No,7,0,12.0,3.7,2025-12-10 13:21:11.321716577,12745.6,No
CUST01060,2023-07-18,29,18,West,Basic,Monthly,451.73,0.0,Yes,3,0,25.1,2.7,2025-12-26 15:43:51.629677361,12690.5,No
CUST01061,2023-06-12,30,39,South,Basic,Monthly,572.87,0.0,No,2,0,25.7,2.0,2025-12-23 16:06:01.569949316,17541.23,No
CUST01062,2025-05-30,7,38,South,Standard,Monthly,1106.42,0.05,Yes,1,1,25.4,4.2,2025-12-16 08:11:03.145539103,7411.33,No
CUST01063,2024-11-20,13,42,West,Basic,Monthly,526.94,0.0,No,1,1,38.6,2.5,2025-11-27 02:24:27.363388966,6885.67,Yes
CUST01064,2024-08-12,16,49,North,Premium,Monthly,1888.26,0.15,No,2,1,18.1,4.5,2025-12-10 12:35:22.512048340,28464.01,Yes
CUST01065,2024-01-01,23,42,East,Basic,Monthly,750.62,0.05,Yes,1,0,6.7,3.5,2025-12-02 23:11:22.498389886,17460.77,No
CUST01066,2023-09-04,27,53,East,Standard,Annual,996.45,0.0,Yes,0,0,37.2,3.3,2025-12-11 04:57:23.929281706,26372.1,No
CUST01067,2023-01-29,35,36,North,Basic,Quarterly,779.15,0.15,Yes,0,1,31.6,2.5,2025-12-20 18:33:34.670025366,27569.35,No
CUST01068,2025-06-19,6,23,North,Basic,Quarterly,676.74,0.0,No,4,0,17.0,3.6,2025-12-21 14:17:11.294304597,4470.06,No
CUST01069,2023-07-10,29,41,South,Standard,Quarterly,1334.84,0.0,Yes,1,1,23.0,3.8,2025-12-17 08:43:44.872984589,39891.28,No
CUST01070,2023-10-31,26,41,East,Standard,Annual,1159.12,0.15,No,1,1,49.2,4.2,2025-12-08 14:48:08.322506355,30281.55,No
CUST01071,2023-05-29,31,28,South,Premium,Quarterly,2072.02,0.0,Yes,6,0,12.9,3.7,2025-12-18 01:50:37.811454093,65256.96,No
CUST01072,2024-10-19,14,38,South,Standard,Monthly,1276.96,0.0,Yes,1,1,36.3,4.4,2025-12-12 07:48:44.173597225,17750.4,No
CUST01073,2023-10-23,26,37,East,Standard,Annual,1113.95,0.0,Yes,1,0,42.5,3.6,2025-12-21 23:44:42.904636184,28107.43,No
CUST01074,2023-12-05,24,27,Central,Basic,Annual,891.29,0.0,Yes,2,0,28.8,2.8,2025-12-30 00:00:00.000000000,20725.93,No
CUST01075,2024-04-24,20,25,North,Basic,Monthly,708.56,0.1,No,1,0,21.5,3.1,2025-12-14 22:48:05.622543945,14274.04,No
CUST01076,2023-03-29,33,52,East,Standard,Annual,1218.06,0.0,Yes,2,1,9.3,3.7,2025-12-21 17:50:35.541868638,39448.19,No
CUST01077,2024-06-10,18,38,West,Standard,Monthly,1576.34,0.0,Yes,1,1,47.1,3.7,2025-12-04 13:45:19.682475097,26924.71,No
CUST01078,2024-06-12,18,40,Central,Standard,Monthly,1120.57,0.0,Yes,2,1,35.9,5.0,2025-12-23 01:32:08.859358292,19886.67,No
CUST01079,2023-05-26,31,48,North,Basic,Monthly,609.32,0.0,Yes,2,0,2.0,5.0,2025-12-09 19:32:06.123927475,18524.73,No
CUST01080,2023-05-16,31,23,East,Basic,Monthly,597.84,0.0,No,0,2,27.5,4.6,2025-12-24 10:11:24.519340548,18336.35,No
CUST01081,2023-11-14,25,30,Central,Standard,Monthly,1353.14,0.05,No,5,0,20.0,3.1,2025-12-19 22:04:29.135275228,32945.49,No
CUST01082,2023-11-24,25,39,North,Standard,Monthly,1115.33,0.0,No,4,0,31.2,3.1,2025-12-20 00:49:59.407953010,27297.45,No
CUST01083,2023-08-31,28,46,East,Premium,Annual,1963.03,0.05,Yes,1,1,30.3,4.6,2025-12-25 17:00:46.014140351,53761.53,No
CUST01084,2023-02-05,34,38,Central,Basic,Quarterly,702.07,0.0,Yes,1,0,16.6,2.5,2025-12-15 19:22:54.964923629,23554.22,No
